Date,Season,HomeTeam,AwayTeam,FTR,Target,B365H,B365D,B365A,Home_Elo_Calc,Away_Elo_Calc,Elo_Diff,Home_Market_Value,Away_Market_Value,Log_Value_Diff,Diff_FIFA_Ova,Diff_FIFA_Mid,Diff_FIFA_Def,Diff_FIFA_Att,Home_Streak_L5,Away_Streak_L5,Home_H2H_L3,Away_H2H_L3
2010-12-05,2010,Sociedad,Ath Bilbao,H,2,2.3,3.3,3.1,1499.0712923825997,1504.020099926228,-4.948807543628391,66.7,10.0,1.8171909071198584,0,5,5,9,1,1,1.5,1.5
2010-12-05,2010,Villarreal,Sevilla,H,2,1.83,3.5,4.2,1573.0294280079318,1499.0378760276685,73.99155198026324,170.6,175.6,-0.02872110111599735,-1,-3,3,7,1,-1,1.5,1.5
2010-12-05,2010,Malaga,Santander,H,2,2.0,3.4,3.75,1428.9826080672083,1466.1606031392644,-37.17799507205609,58.6,65.5,-0.10954637359050423,0,5,8,2,-3,0,1.5,1.5
2010-12-05,2010,Espanol,Sp Gijon,H,2,1.62,3.75,5.5,1551.1842307777786,1436.9183693123198,114.26586146545878,78.4,10.0,1.9766030954547196,0,-8,-8,-2,2,-3,1.5,1.5
2010-12-05,2010,Almeria,Zaragoza,D,1,2.2,3.2,3.4,1439.733062835109,1428.679629873645,11.053432961464068,63.7,87.25,-0.3104124943065507,0,0,0,0,-3,-1,1.5,1.5
2010-12-05,2010,Getafe,Mallorca,H,2,2.0,3.4,3.75,1491.038326495714,1524.146278679625,-33.10795218391104,66.4,65.1,0.01947627106062022,0,1,1,-3,-2,2,1.5,1.5
2010-12-06,2010,La Coruna,Hercules,H,2,2.2,3.2,3.4,1480.885333999044,1478.3423709215392,2.542963077504737,63.7,51.7,0.2051457459595385,1,-4,-6,-6,2,-1,1.5,1.5
2010-12-11,2010,Sevilla,Almeria,A,0,1.4,4.5,7.5,1490.9789251336877,1435.0953765372647,55.883548596423,175.6,63.7,1.0041260866630042,4,3,-4,-4,-1,-3,1.5,1.5
2010-12-11,2010,Getafe,Villarreal,H,2,2.5,3.3,2.75,1503.1855271301265,1581.0883789019126,-77.90285177178612,66.4,170.6,-0.9345211691356008,-3,-3,1,-6,0,2,1.5,1.5
2010-12-11,2010,Ath Madrid,La Coruna,H,2,1.44,4.2,7.0,1496.944873691758,1491.5824196934916,5.362453998266346,210.8,63.7,1.185881231660451,-1,4,6,6,-1,2,1.5,1.5
2010-12-12,2010,Ath Bilbao,Espanol,H,2,1.95,3.4,3.9,1493.024383661635,1557.9517673149217,-64.9273836532866,10.0,78.4,-1.9766030954547196,0,3,3,-7,-1,4,1.5,1.5
2010-12-12,2010,Barcelona,Sociedad,H,2,1.1,8.5,26.0,1639.9820256923351,1510.0670086471928,129.91501704514235,604.7,66.7,2.191298634068673,9,2,-1,-2,5,1,1.5,1.5
2010-12-12,2010,Hercules,Malaga,H,2,2.1,3.4,3.4,1467.6452852270916,1441.2995410857905,26.34574414130111,51.7,58.6,-0.12304011852398755,0,0,0,0,-1,-1,1.5,1.5
2010-12-12,2010,Mallorca,Santander,A,0,1.73,3.5,5.0,1511.9990780452126,1453.8436701206822,58.15540792453044,65.1,65.5,-0.006033200804167471,0,1,7,2,0,-2,1.5,1.5
2010-12-12,2010,Sp Gijon,Levante,D,1,1.91,3.5,3.9,1430.1508327751767,1452.7227205482466,-22.571887773069875,10.0,37.4,-1.2501621867953103,0,0,0,0,-4,-1,1.5,1.5
2010-12-12,2010,Zaragoza,Real Madrid,A,0,12.0,5.5,1.25,1433.3173161714892,1618.1201318729652,-184.802815701476,87.25,519.0,-1.7736551157620672,-8,-5,3,4,-1,3,1.5,1.5
2010-12-13,2010,Valencia,Osasuna,D,1,1.4,4.5,7.5,1528.8455941436778,1462.1551436053421,66.69045053833565,176.6,60.0,1.0686599663847582,5,1,0,-2,0,-1,1.5,1.5
2010-12-18,2010,Levante,Ath Bilbao,A,0,2.8,3.25,2.5,1456.0112980871195,1506.5152996309866,-50.50400154386716,37.4,10.0,1.2501621867953103,0,5,5,9,0,1,1.5,1.5
2010-12-18,2010,Espanol,Barcelona,A,0,12.0,5.5,1.25,1544.46085134557,1646.2891367254447,-101.82828537987461,78.4,604.7,-2.0318864457338117,-9,-10,-7,0,2,5,1.5,1.5
2010-12-18,2010,La Coruna,Sp Gijon,D,1,2.05,3.25,3.75,1480.9967824822063,1426.8622552363038,54.13452724590252,63.7,10.0,1.7718659287084844,1,-4,-6,-6,0,-4,1.5,1.5
2010-12-18,2010,Villarreal,Mallorca,H,2,1.53,3.8,6.5,1567.0411052167944,1490.6065213647269,76.43458385206759,170.6,65.1,0.953997440196221,3,4,0,3,0,0,1.5,1.5
2010-12-18,2010,Sociedad,Valencia,A,0,3.1,3.25,2.3,1503.7598976140832,1522.1546590082185,-18.39476139413523,66.7,176.6,-0.9644476506398405,-5,-1,0,2,-1,1,1.5,1.5
2010-12-19,2010,Almeria,Getafe,A,0,2.5,3.2,2.8,1456.4074401510766,1517.2328008152447,-60.8253606641681,63.7,66.4,-0.04088381641140604,0,3,0,3,-2,2,1.5,1.5
2010-12-19,2010,Malaga,Ath Madrid,A,0,3.25,3.5,2.1,1431.5259460862617,1507.5305109030433,-76.00456481678157,58.6,210.8,-1.267986859096002,0,0,0,0,-1,1,1.5,1.5
2010-12-19,2010,Osasuna,Zaragoza,D,1,2.0,3.4,3.75,1468.8460787408014,1421.9075325979138,46.93854614288762,60.0,87.25,-0.3692998316400944,0,0,0,0,-2,-3,1.5,1.5
2010-12-19,2010,Real Madrid,Sevilla,H,2,1.2,6.5,13.0,1629.5299154465406,1469.6668615198757,159.86305392666486,519.0,175.6,1.0799415234056138,4,2,1,0,3,-3,1.5,1.5
2010-12-20,2010,Santander,Hercules,D,1,1.91,3.4,4.0,1475.236226801168,1477.4188802266203,-2.182653425452372,65.5,51.7,0.23258649211449178,0,-5,-8,-2,0,1,1.5,1.5
2011-01-02,2010,Valencia,Espanol,H,2,1.62,3.75,5.5,1540.6144498620154,1529.539784041897,11.074665820118298,176.6,78.4,0.8050354623049794,5,9,8,0,1,1,1.5,1.5
2011-01-02,2010,Sp Gijon,Malaga,A,0,2.2,3.3,3.25,1433.1120473993644,1415.4916238861972,17.620423513167225,10.0,58.6,-1.6897603012729334,0,0,0,0,-3,-3,1.5,1.5
2011-01-02,2010,Sevilla,Osasuna,H,2,1.62,3.75,5.5,1464.1756909468513,1462.855226446915,1.3204644999364064,175.6,60.0,1.0630134239965479,4,3,-4,-4,-5,-1,1.5,1.5
2011-01-02,2010,Barcelona,Levante,H,2,1.06,11.0,29.0,1661.2102040291177,1438.8887239649318,222.32148006418583,604.7,37.4,2.758327354393221,9,2,-1,-2,5,0,1.5,1.5
2011-01-02,2010,Ath Bilbao,La Coruna,A,0,1.67,3.5,5.5,1523.6378737531743,1474.7469903191457,48.89088343402864,10.0,63.7,-1.7718659287084844,-1,-1,1,-3,1,0,1.5,1.5
2011-01-03,2010,Villarreal,Almeria,H,2,1.44,4.33,7.0,1575.0174368064845,1439.7232661614325,135.29417064505196,170.6,63.7,0.9754049855470068,3,0,-1,3,2,-2,1.5,1.5
2011-01-03,2010,Mallorca,Hercules,H,2,1.83,3.4,4.5,1482.6301897750368,1481.5338402617128,1.0963495133239576,65.1,51.7,0.2265532913103243,0,-4,-1,0,-1,0,1.5,1.5
2011-01-03,2010,Zaragoza,Sociedad,H,2,2.2,3.4,3.2,1427.8983848918003,1485.3001067602863,-57.40172186848599,87.25,66.7,0.26508751589517665,0,0,0,0,-2,-1,1.5,1.5
2011-01-03,2010,Ath Madrid,Santander,D,1,1.44,4.33,7.0,1523.5648331031077,1471.1212667660755,52.44356633703228,210.8,65.5,1.1584404855054977,0,5,8,2,1,0,1.5,1.5
2011-01-03,2010,Getafe,Real Madrid,A,0,10.0,5.25,1.29,1533.9169748048887,1635.021086019565,-101.10411121467632,66.4,519.0,-2.043183793657212,-8,-8,3,1,4,3,1.5,1.5
2011-01-08,2010,Sociedad,Sevilla,A,0,2.8,3.25,2.5,1472.1300617509444,1474.9212617025833,-2.7911999516388732,66.7,175.6,-0.9588011082516301,-4,-3,4,4,-1,-3,1.5,1.5
2011-01-08,2010,La Coruna,Barcelona,A,0,13.0,6.5,1.2,1495.8085272323158,1665.2672968317454,-169.45876959942962,63.7,604.7,-2.236623612480047,-8,-6,-5,-4,0,5,1.5,1.5
2011-01-08,2010,Malaga,Ath Bilbao,D,1,2.25,3.4,3.1,1435.384207868858,1502.5763368400042,-67.19212897114608,58.6,10.0,1.6897603012729334,0,5,5,9,-1,1,1.5,1.5
2011-01-09,2010,Santander,Sp Gijon,D,1,1.91,3.4,4.0,1477.3106057418206,1413.2194634167035,64.09114232511706,65.5,10.0,1.7993066748634376,0,-5,-8,-2,1,-3,1.5,1.5
2011-01-09,2010,Osasuna,Getafe,D,1,2.25,3.25,3.2,1452.109655691183,1518.9646429573709,-66.85498726618789,60.0,66.4,-0.09977115374494971,0,3,0,3,-3,3,1.5,1.5
2011-01-09,2010,Real Madrid,Villarreal,H,2,1.29,5.5,10.0,1649.9734178670828,1581.1716915996349,68.80172626744798,519.0,170.6,1.1086626245216111,5,5,-2,-7,3,3,1.5,1.5
2011-01-09,2010,Levante,Valencia,A,0,4.33,3.4,1.85,1434.8316311623041,1550.9759345121952,-116.14430334989106,37.4,176.6,-1.5314763709643886,-5,-1,0,2,-2,2,1.5,1.5
2011-01-09,2010,Espanol,Zaragoza,H,2,1.73,3.6,4.75,1519.1782993917172,1441.0684299011423,78.10986949057497,78.4,87.25,-0.1056753275603155,0,-8,-8,-2,-1,-1,1.5,1.5
2011-01-09,2010,Mallorca,Almeria,H,2,1.73,3.4,4.5,1493.3846596060962,1433.5690113682822,59.815648237814,65.1,63.7,0.021407545350785817,0,-4,-1,0,-1,-2,1.5,1.5
2011-01-10,2010,Hercules,Ath Madrid,H,2,2.9,3.25,2.4,1470.7793704306534,1517.3754941273626,-46.59612369670913,51.7,210.8,-1.3910269776199895,0,0,0,0,0,0,1.5,1.5
2011-01-15,2010,Zaragoza,Levante,H,2,1.91,3.4,4.0,1433.1484404543382,1420.5281355446336,12.6203049097046,87.25,37.4,0.8321162362197247,0,0,0,0,-1,-2,1.5,1.5
2011-01-15,2010,Villarreal,Osasuna,H,2,1.53,3.8,6.5,1572.9354430813587,1450.6829958354397,122.25244724591903,170.6,60.0,1.0342923228805505,3,0,-1,3,1,-2,1.5,1.5
2011-01-15,2010,Sp Gijon,Hercules,H,2,2.2,3.3,3.25,1419.8202069176623,1483.4917276693109,-63.671520751648586,10.0,51.7,-1.5667201827489459,0,0,0,0,-2,0,1.5,1.5
2011-01-15,2010,Ath Bilbao,Santander,H,2,1.67,3.6,5.25,1503.9885714617735,1470.7098622408619,33.27870922091165,10.0,65.5,-1.7993066748634376,0,0,3,-7,0,0,1.5,1.5
2011-01-15,2010,Getafe,Sociedad,A,0,1.8,3.25,5.0,1520.3913028131142,1453.0394091958524,67.3518936172618,66.4,66.7,-0.004441161999968024,0,-3,0,-3,2,-3,1.5,1.5
2011-01-15,2010,Sevilla,Espanol,A,0,1.73,3.5,5.0,1494.0119142576752,1527.0982888385213,-33.08637458084604,175.6,78.4,0.799388919916769,4,11,4,-2,-1,-1,1.5,1.5
2011-01-16,2010,Almeria,Real Madrid,D,1,10.0,6.0,1.25,1425.020108414219,1658.209666385359,-233.18955797113995,63.7,519.0,-2.084067610068618,-8,-5,3,4,-2,5,1.5,1.5
2011-01-16,2010,Valencia,La Coruna,H,2,1.44,4.2,7.5,1565.2794301298657,1483.7679808345174,81.51144929534826,176.6,63.7,1.0097726290512146,4,5,6,4,2,0,1.5,1.5
2011-01-16,2010,Barcelona,Malaga,H,2,1.08,10.0,23.0,1677.3078432295438,1433.9719732470887,243.33586998245505,604.7,58.6,2.318729239915598,9,2,-1,-2,5,0,1.5,1.5
2011-01-17,2010,Ath Madrid,Mallorca,H,2,1.83,3.5,4.33,1504.6631368887051,1501.9335625601593,2.729574328545823,210.8,65.1,1.1644736863096652,0,4,1,0,0,-1,1.5,1.5
2011-01-22,2010,Barcelona,Santander,H,2,1.07,11.0,23.0,1680.9589364827143,1461.1973992809933,219.761537201721,604.7,65.5,2.2091828663250936,9,7,7,0,5,0,3.0,0.0
2011-01-22,2010,Sevilla,Levante,H,2,1.4,4.5,7.5,1476.1582170188208,1410.226917019635,65.93129999918574,175.6,37.4,1.5258298285761782,4,3,-4,-4,-1,-4,3.0,0.0
2011-01-22,2010,Valencia,Malaga,H,2,1.44,4.33,7.0,1573.08580792797,1430.3208799939182,142.7649279340519,176.6,58.6,1.0918782564867655,5,1,0,-2,4,-2,3.0,0.0
2011-01-23,2010,Almeria,Osasuna,H,2,2.2,3.2,3.4,1430.5043113025445,1444.1533629509702,-13.649051648425711,63.7,60.0,0.05888733733354368,0,0,0,0,-2,-2,1.0,1.0
2011-01-23,2010,Villarreal,Sociedad,H,2,1.5,4.1,6.5,1579.4650759658282,1474.7531996967834,104.71187626904475,170.6,66.7,0.9300800071356328,3,0,-1,3,1,-3,0.0,3.0
2011-01-23,2010,Sp Gijon,Ath Madrid,H,2,2.9,3.3,2.38,1433.2574714580148,1515.3528300433131,-82.0953585852983,10.0,210.8,-2.9577471603689354,0,0,0,0,0,2,0.0,3.0
2011-01-23,2010,Zaragoza,La Coruna,H,2,2.0,3.4,3.75,1443.4496589793368,1475.961603036413,-32.51194405707611,87.25,63.7,0.3104124943065507,-1,4,6,6,0,-2,1.0,1.0
2011-01-23,2010,Getafe,Espanol,A,0,2.1,3.3,3.5,1498.6775123121831,1544.9519860773758,-46.274473765192624,66.4,78.4,-0.16385335033482917,0,5,8,-1,0,-1,0.0,3.0
2011-01-23,2010,Real Madrid,Mallorca,H,2,1.17,7.0,15.0,1652.7254634970336,1491.2438694055513,161.4815940914823,519.0,65.1,2.062660064717832,8,9,-2,-4,4,-1,1.0,1.0
2011-01-24,2010,Ath Bilbao,Hercules,H,2,1.73,3.6,4.75,1513.501034421642,1470.0544631289583,43.44657129268376,10.0,51.7,-1.5667201827489459,0,-5,-5,-9,2,0,3.0,0.0
2011-01-29,2010,Hercules,Barcelona,A,0,15.0,7.0,1.17,1460.918096568185,1685.0680086693646,-224.14991210117955,51.7,604.7,-2.4417693584395854,-9,-2,1,2,-2,5,3.0,0.0
2011-01-29,2010,La Coruna,Sevilla,D,1,3.5,3.3,2.1,1463.8391952866348,1484.4935612910576,-20.654366004422855,63.7,175.6,-1.0041260866630042,-3,-7,-2,-2,-2,1,1.0,1.0
2011-01-29,2010,Levante,Getafe,H,2,2.8,3.25,2.5,1401.8915727473982,1481.3763077195902,-79.48473497219197,37.4,66.4,-0.5625875583245801,0,3,0,3,-5,-2,0.0,3.0
2011-01-29,2010,Malaga,Zaragoza,A,0,1.83,3.5,4.33,1424.374330196346,1455.572066729115,-31.197736532769113,58.6,87.25,-0.39251812174210166,0,0,0,0,-2,2,3.0,0.0
2011-01-29,2010,Mallorca,Sp Gijon,A,0,1.8,3.25,5.0,1485.794372493081,1447.4851495200442,38.30922297303687,65.1,10.0,1.7932734740592702,0,-4,-1,0,-1,1,0.0,3.0
2011-01-29,2010,Sociedad,Almeria,H,2,2.0,3.4,3.75,1467.6930875491541,1441.8511531479428,25.841934401211347,66.7,63.7,0.04532497841137406,0,0,0,0,-3,-2,1.0,1.0
2011-01-30,2010,Osasuna,Real Madrid,H,2,9.0,5.0,1.33,1432.8065211055718,1658.174960409504,-225.36843930393206,60.0,519.0,-2.1429549474021616,-8,-5,3,4,-3,4,0.0,3.0
2011-01-30,2010,Ath Madrid,Ath Bilbao,A,0,1.83,3.5,4.33,1501.1251519812838,1522.6374009824153,-21.512249001131522,210.8,10.0,2.9577471603689354,0,5,5,9,0,2,3.0,0.0
2011-01-30,2010,Espanol,Villarreal,A,0,2.5,3.25,2.8,1562.2531906699687,1586.5251881134575,-24.27199744348877,78.4,170.6,-0.7706678188007716,-3,-8,-7,-5,1,3,0.0,3.0
2011-01-31,2010,Santander,Valencia,D,1,3.5,3.3,2.1,1457.088327094343,1579.0323577255424,-121.94403063119944,65.5,176.6,-0.9823318828962613,-5,-6,-8,0,-2,5,0.0,3.0
2011-02-05,2010,Villarreal,Levante,A,0,1.25,5.25,13.0,1604.7438195292739,1416.0068855110253,188.73693401824858,170.6,37.4,1.4971087274601809,3,0,-1,3,3,-3,3.0,0.0
2011-02-05,2010,Osasuna,Mallorca,D,1,2.1,3.3,3.5,1452.99581855956,1465.1197220185904,-12.123903459030544,60.0,65.1,-0.0802948826843295,0,4,1,0,-2,-1,0.0,3.0
2011-02-05,2010,Getafe,La Coruna,H,2,1.83,3.5,4.33,1467.260994955963,1460.4719068726083,6.789088083354727,66.4,63.7,0.04088381641140604,-1,1,6,3,-4,-2,1.0,1.0
2011-02-05,2010,Zaragoza,Santander,D,1,2.0,3.3,3.75,1473.5042698632553,1458.0344692756269,15.46980058762847,87.25,65.5,0.2829717481515974,0,5,8,2,3,-2,0.0,3.0
2011-02-05,2010,Ath Bilbao,Sp Gijon,H,2,1.67,3.5,5.5,1540.9694986546945,1468.1597999945348,72.80969866015971,10.0,10.0,0.0,0,-5,-5,-9,2,2,1.0,1.0
2011-02-05,2010,Almeria,Espanol,H,2,2.5,3.3,2.75,1432.0584379138077,1544.0345592541523,-111.97612134034466,63.7,78.4,-0.2047371667462352,0,8,8,2,-2,1,0.0,3.0
2011-02-05,2010,Barcelona,Ath Madrid,H,2,1.14,7.5,17.0,1694.9250790126948,1482.7930543090047,212.13202470369015,604.7,210.8,1.050742380819596,9,2,-1,-2,5,-2,3.0,0.0
2011-02-06,2010,Valencia,Hercules,H,2,1.44,4.2,7.5,1578.0862155442585,1451.061026224855,127.02518931940358,176.6,51.7,1.214918375010753,5,1,0,-2,4,-3,3.0,0.0
2011-02-06,2010,Real Madrid,Sociedad,H,2,1.17,6.5,19.0,1637.9856629555159,1477.4858027832893,160.4998601722266,519.0,66.7,2.038742631657244,8,5,-3,-4,2,-1,3.0,0.0
2011-02-06,2010,Sevilla,Malaga,D,1,1.53,4.0,6.0,1487.860849705084,1406.4421270622056,81.41872264287849,175.6,58.6,1.0862317140985551,4,3,-4,-4,2,-2,3.0,0.0
2011-02-12,2010,Santander,Sevilla,H,2,3.0,3.4,2.3,1462.8439147504166,1480.6703104949106,-17.826395744493993,65.5,175.6,-0.9766853405080509,-4,-8,-4,2,-2,1,1.0,1.0
2011-02-12,2010,Ath Madrid,Valencia,A,0,2.1,3.4,3.4,1478.5257364463293,1584.4765878994558,-105.95085145312646,210.8,176.6,0.17610860260923644,-5,-1,0,2,-3,4,1.0,1.0
2011-02-12,2010,Sp Gijon,Barcelona,D,1,15.0,8.0,1.14,1460.0606870026536,1699.1923968753702,-239.13170987271656,10.0,604.7,-4.008489541188531,-9,-2,1,2,2,5,0.0,3.0
2011-02-13,2010,Malaga,Getafe,D,1,2.1,3.4,3.4,1413.632666272379,1477.7904420086925,-64.1577757363134,58.6,66.4,-0.12298944384695698,0,3,0,3,-3,-2,3.0,0.0
2011-02-13,2010,Sociedad,Osasuna,H,2,2.1,3.25,3.6,1472.0110579319862,1449.2807865719221,22.73027136006408,66.7,60.0,0.10421231574491774,0,0,0,0,-1,-1,0.0,3.0
2011-02-13,2010,Levante,Almeria,H,2,2.3,3.3,3.1,1441.2224902351672,1447.5752839485697,-6.352793713402434,37.4,63.7,-0.521703741913174,0,0,0,0,-1,0,3.0,0.0
2011-02-13,2010,Espanol,Real Madrid,A,0,7.0,4.33,1.44,1528.5177132193903,1643.460407806819,-114.9426945874286,78.4,519.0,-1.8793304433223827,-8,-13,-5,2,1,2,0.0,3.0
2011-02-13,2010,Hercules,Zaragoza,H,2,2.0,3.4,3.75,1444.6706538696576,1468.6948243884656,-24.024170518807978,51.7,87.25,-0.5155582402660892,0,0,0,0,-3,2,1.0,1.0
2011-02-13,2010,La Coruna,Villarreal,H,2,3.5,3.3,2.1,1449.9424598198789,1579.528214805132,-129.58575498525306,63.7,170.6,-0.9754049855470068,-2,-4,-5,-9,-4,1,0.0,3.0
2011-02-14,2010,Mallorca,Ath Bilbao,H,2,2.1,3.4,3.4,1468.8347540062282,1549.0686116465756,-80.23385764034742,65.1,10.0,1.7932734740592702,0,1,4,9,-2,4,0.0,3.0
2011-02-19,2010,Zaragoza,Ath Madrid,A,0,2.88,3.3,2.4,1456.9236611537879,1463.7826302351523,-6.858969081364421,87.25,210.8,-0.8754687373539003,0,0,0,0,2,-3,0.0,3.0
2011-02-19,2010,Valencia,Sp Gijon,D,1,1.44,4.33,7.0,1599.2196941106329,1465.7657377265425,133.45395638409036,176.6,10.0,2.781638557759699,5,1,0,-2,4,2,3.0,0.0
2011-02-19,2010,Real Madrid,Levante,H,2,1.14,7.5,17.0,1657.8156773005537,1452.2745623084124,205.54111499214127,519.0,37.4,2.605771351981792,8,5,-3,-4,2,1,1.0,1.0
2011-02-20,2010,Sevilla,Hercules,H,2,1.57,3.8,6.0,1469.153325427484,1456.4418171043353,12.711508323148792,175.6,51.7,1.2092718326225427,4,3,-4,-4,-1,-3,0.0,3.0
2011-02-20,2010,Osasuna,Espanol,H,2,2.2,3.3,3.25,1439.369554836148,1514.1624437256555,-74.7928888895076,60.0,78.4,-0.2636245040797789,0,8,8,2,-2,-1,0.0,3.0
2011-02-20,2010,Villarreal,Malaga,D,1,1.5,4.1,6.5,1563.2539735718108,1412.0906992819234,151.16327428988734,170.6,58.6,1.0575106129825578,3,0,-1,3,1,-3,3.0,0.0
2011-02-20,2010,Barcelona,Ath Bilbao,H,2,1.13,7.5,21.0,1693.4873461514812,1534.9210651121182,158.56628103936305,604.7,10.0,4.008489541188531,9,7,4,7,4,3,3.0,0.0
2011-02-20,2010,Almeria,La Coruna,D,1,2.05,3.3,3.6,1436.5232118753245,1466.2167010532,-29.693489177875563,63.7,63.7,0.0,-1,4,6,6,0,-2,3.0,0.0
2011-02-20,2010,Getafe,Santander,A,0,1.8,3.5,4.5,1479.3324089991481,1474.3608998178431,4.971509181305009,66.4,65.5,0.01344307025645275,0,2,8,-1,-2,-1,3.0,0.0
2011-02-21,2010,Sociedad,Mallorca,H,2,2.05,3.3,3.6,1481.9222896677604,1482.9823005406856,-1.0600108729252042,66.7,65.1,0.023917433060588245,0,4,1,0,1,-2,0.0,3.0
2011-02-26,2010,Ath Madrid,Sevilla,D,1,2.1,3.4,3.4,1482.7102108456381,1479.450993057915,3.2592177877231734,210.8,175.6,0.18175514499744683,-4,-3,4,4,-3,1,0.0,3.0
2011-02-26,2010,Espanol,Sociedad,H,2,1.95,3.3,4.0,1500.2488167199335,1492.7625487081127,7.486268011820812,78.4,66.7,0.15941218833486115,0,-8,-8,-2,-3,1,0.0,3.0
2011-02-26,2010,La Coruna,Real Madrid,D,1,7.5,4.5,1.4,1469.211312899548,1662.2237626194742,-193.01244971992628,63.7,519.0,-2.084067610068618,-7,-9,-3,-2,-1,3,0.0,3.0
2011-02-26,2010,Sp Gijon,Zaragoza,D,1,1.91,3.4,4.0,1474.5595020374176,1437.996080543302,36.56342149411557,10.0,87.25,-2.082278423015035,0,0,0,0,1,0,1.0,1.0
2011-02-26,2010,Mallorca,Barcelona,A,0,8.5,5.0,1.33,1472.1420415003333,1699.0120837323677,-226.8700422320344,65.1,604.7,-2.215216067129261,-9,-6,0,2,-2,4,1.0,1.0
2011-02-27,2010,Ath Bilbao,Valencia,A,0,2.3,3.3,3.1,1529.3963275312317,1590.4259297997578,-61.029602268526105,10.0,176.6,-2.781638557759699,-5,-6,-5,-7,1,3,0.0,3.0
2011-02-27,2010,Hercules,Getafe,D,1,2.3,3.3,3.1,1446.1441494739045,1459.933467962045,-13.789318488140452,51.7,66.4,-0.24602956237094453,0,3,0,3,-3,-2,0.0,3.0
2011-02-27,2010,Levante,Osasuna,H,2,2.4,3.2,3.0,1447.866476989492,1453.28318184187,-5.416704852377961,37.4,60.0,-0.46281640457963036,0,0,0,0,1,0,1.0,1.0
2011-02-27,2010,Santander,Villarreal,D,1,2.8,3.25,2.5,1493.7598408549463,1553.9733816474993,-60.213540792552976,65.5,170.6,-0.9479642393920535,-3,-5,-7,-5,1,0,0.0,3.0
2011-02-28,2010,Malaga,Almeria,H,2,1.85,3.4,4.33,1421.371291206235,1433.5286000289766,-12.157308822741697,58.6,63.7,-0.08210562743555094,0,0,0,0,-2,0,1.0,1.0
2011-03-01,2010,Espanol,Mallorca,A,0,2.1,3.3,3.5,1510.7508541578845,1462.3883237891407,48.36253036874382,78.4,65.1,0.1833296213954494,0,-4,-7,-2,-3,-2,3.0,0.0
2011-03-01,2010,Sevilla,Sp Gijon,H,2,1.57,4.0,5.5,1483.7822691066658,1468.9495591619852,14.832709944680573,175.6,10.0,2.7759920153714885,4,3,-4,-4,0,0,0.0,3.0
2011-03-02,2010,Sociedad,Levante,D,1,1.91,3.4,4.0,1482.2605112701617,1458.880961164366,23.379550105795715,66.7,37.4,0.5670287203245481,0,0,0,0,1,3,0.0,3.0
2011-03-02,2010,Zaragoza,Ath Bilbao,H,2,2.6,3.25,2.7,1443.6060234187344,1512.7208607731384,-69.11483735440402,87.25,10.0,2.082278423015035,0,5,5,9,-1,-1,0.0,3.0
2011-03-02,2010,Villarreal,Hercules,H,2,1.5,4.0,7.0,1555.6836318510734,1442.496688493634,113.1869433574393,170.6,51.7,1.1805507315065453,3,0,-1,3,-1,-2,1.0,1.0
2011-03-02,2010,Getafe,Ath Madrid,D,1,2.7,3.25,2.6,1463.5809289423153,1478.3789347968873,-14.798005854572011,66.4,210.8,-1.144997415249045,0,-3,0,-3,-1,-2,0.0,3.0
2011-03-02,2010,Osasuna,La Coruna,D,1,1.95,3.3,4.0,1442.2686976669959,1473.1337223067433,-30.86502463974739,60.0,63.7,-0.05888733733354368,-1,4,6,6,0,0,1.0,1.0
2011-03-02,2010,Valencia,Barcelona,A,0,5.5,4.0,1.57,1607.101396557851,1708.7658014435603,-101.66440488570925,176.6,604.7,-1.2268509834288324,-4,-1,1,0,3,4,0.0,3.0
2011-03-03,2010,Real Madrid,Malaga,H,2,1.14,7.5,17.0,1658.3013532122789,1432.6576130104434,225.6437402018355,519.0,58.6,2.166173237504169,8,5,-3,-4,2,0,3.0,0.0
2011-03-03,2010,Almeria,Santander,D,1,2.38,3.25,3.0,1422.2422782247681,1492.0495906513722,-69.80731242660408,63.7,65.5,-0.02744074615495329,0,5,8,2,-2,2,0.0,3.0
2011-03-05,2010,Barcelona,Zaragoza,H,2,1.1,9.0,21.0,1723.6939438580305,1457.2761050357133,266.4178388223172,604.7,87.25,1.9262111181734962,9,2,-1,-2,4,-1,3.0,0.0
2011-03-05,2010,Ath Madrid,Villarreal,H,2,2.1,3.4,3.4,1481.9853933828965,1562.48377368888,-80.49838030598357,210.8,170.6,0.21047624611344418,-3,0,1,-3,-1,-1,0.0,3.0
2011-03-05,2010,Mallorca,Valencia,A,0,2.7,3.2,2.6,1483.430763127605,1592.173254143381,-108.74249101577607,65.1,176.6,-0.9883650837004287,-5,-5,-1,2,0,2,3.0,0.0
2011-03-06,2010,Malaga,Osasuna,A,0,2.0,3.3,3.75,1428.6671501500498,1439.3226816927145,-10.655531542664676,58.6,60.0,-0.023218290102007266,0,0,0,0,0,-1,0.0,3.0
2011-03-06,2010,Santander,Real Madrid,A,0,8.0,4.75,1.36,1493.3498422903424,1662.2918160726724,-168.94197378233002,65.5,519.0,-2.0566268639136647,-8,-10,-5,2,2,4,0.0,3.0
2011-03-06,2010,Sp Gijon,Getafe,H,2,2.3,3.25,3.1,1458.7343123830697,1459.974470356306,-1.2401579732363643,10.0,66.4,-1.8127497451198904,0,3,0,3,-2,0,0.0,3.0
